Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,gems_Alk_Tot,gems_Ca_Dis,gems_Cl_Dis,gems_DRP,gems_EC,gems_H_T,gems_Mg_Dis,gems_NH4N,gems_NOxN,gems_Na_Dis,gems_SO4_Dis,gems_Sal,gems_Si_Dis,gems_TP,gems_pH,gems_DRP_log,gems_TP_log,gems_partial_P,gems_distance_km,gems_within_limit,precip_anom,precip_anom_lag1,precip_anom_lag2,precip_anom_lag3,pet,wetness_index,storm_pet_ratio,dry_spike_index,anom_pos,anom_neg,cumulative_anom_3m,cumulative_wetness_3m
-29.658056,25.973333,07-02-2014,281.651,653.74,16.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,0.00222015380859375,-0.001285552978515625,-0.001220703125,0.0015316009521484375,194.1,1.1438195760718982e-05,1.806134347783633e-05,1.1438195760718982e-05,0.00222015380859375,0.0,-9.5367431640625e-05,-5.41303221614521e-07
-29.658056,25.973333,20-02-2014,198.187,418.57,69.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,0.00222015380859375,0.00222015380859375,-0.001285552978515625,-0.001220703125,194.1,1.1438195760718982e-05,0.0,1.1438195760718982e-05,0.00222015380859375,0.0,0.0010515848795572917,5.255344055440114e-06
-29.658056,25.973333,27-03-2014,164.271,346.27,82.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.0001506805419921875,0.00222015380859375,0.00222015380859375,-0.001285552978515625,194.1,-7.763036641725083e-07,-1.221449942489149e-05,-7.763036641725083e-07,0.0,0.0001506805419921875,0.0014298756917317708,7.366695952421818e-06
-29.658056,25.973333,22-05-2014,184.691,462.0,23.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,0.00016021728515625,-0.0001506805419921875,0.00222015380859375,0.00222015380859375,194.1,8.254368074745656e-07,1.6017404716470739e-06,8.254368074745657e-07,0.00016021728515625,0.0,0.0007432301839192709,3.8291096346736795e-06
-29.658056,25.973333,27-06-2014,205.808,307.5,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.0003986358642578125,0.00016021728515625,-0.0001506805419921875,0.00222015380859375,194.1,-2.053765390026003e-06,-2.8792021975005682e-06,-2.053765390026003e-06,0.0,0.0003986358642578125,-0.00012969970703125,-6.682107489079818e-07
-29.658056,25.973333,25-07-2014,234.788,554.0,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.00032806396484375,-0.0003986358642578125,0.00016021728515625,-0.0001506805419921875,204.0,-1.6081566825274183e-06,3.459406817064795e-07,-1.608156682527418e-06,0.0,0.00032806396484375,-0.0001888275146484375,-9.454950883596185e-07
-29.658056,25.973333,22-08-2014,245.923,612.0,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,5.53131103515625e-05,-0.00032806396484375,-0.0003986358642578125,0.00016021728515625,204.0,2.711426964726461e-07,1.8792993790000643e-06,2.711426964726461e-07,5.53131103515625e-05,0.0,-0.00022379557291666666,-1.130259792026925e-06
-29.658056,25.973333,07-11-2014,280.316,690.0,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,0.0012226104736328125,5.53131103515625e-05,-0.00032806396484375,-0.0003986358642578125,204.0,5.993188566860901e-06,5.7220458703882555e-06,5.993188566860901e-06,0.0012226104736328125,0.0,0.000316619873046875,1.5520581936020433e-06
-29.658056,25.973333,09-01-2015,283.168,706.0,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.0016384124755859375,0.0012226104736328125,5.53131103515625e-05,-0.00032806396484375,134.2,-1.220873668686439e-05,-2.1319097823395323e-05,-1.2208736686864388e-05,0.0,0.0016384124755859375,-0.0001201629638671875,-1.9814684745102804e-06
-29.658056,25.973333,20-02-2015,294.642,738.0,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.00165557861328125,-0.0016384124755859375,0.0012226104736328125,5.53131103515625e-05,217.1,-7.625880265570566e-06,-7.90701870854091e-08,-7.625880265570566e-06,0.0,0.00165557861328125,-0.000690460205078125,-4.613809461858017e-06
-29.658056,25.973333,17-04-2015,328.888,909.0,27.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.000782012939453125,-0.00165557861328125,-0.0016384124755859375,0.0012226104736328125,217.1,-3.602086300557525e-06,4.0237939650130404e-06,-3.602086300557525e-06,0.0,0.000782012939453125,-0.0013586680094401042,-7.81223441766416e-06
-29.658056,25.973333,12-06-2015,334.839,932.0,24.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,0.000751495361328125,-0.000782012939453125,-0.00165557861328125,-0.0016384124755859375,217.1,3.4615170790723536e-06,7.063603379629878e-06,3.4615170790723536e-06,0.000751495361328125,0.0,-0.0005620320638020834,-2.5888164956852457e-06
-29.658056,25.973333,23-10-2015,305.402,1072.0,20.0,303.173,44.457,38.248,0.02,738.0,247.802,29.739,0.05,0.05,74.5695,35.528,0.6599025000000001,5.433,,8.429,0.0198026272961797,0.0,0.0,0.0,True,-0.0010776519775390625,0.000751495361328125,-0.000782012939453125,-0.00165557861328125,217.1,-4.963850633695126e-06,-8.42536771276748e-06,-4.963850633695126e-06,0.0,0.0010776519775390625,-0.0003693898518880208,-1.701473285060099e-06
-29.651389,22.746389,22-11-2011,91.559,221.1,10.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.000492095947265625,,,,230.6,-2.133980681403488e-06,,-2.133980681403488e-06,0.0,0.000492095947265625,-0.000492095947265625,-2.133980681403488e-06
-29.651389,22.746389,26-03-2013,98.445,257.2,10.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,0.0012531280517578125,-0.000492095947265625,,,236.0,5.3098646035929995e-06,7.395016913679748e-06,5.3098646035929995e-06,0.0012531280517578125,0.0,0.00038051605224609375,1.5879419610947558e-06
-29.651389,22.746389,27-03-2013,95.272,241.7,10.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,0.0012531280517578125,0.0012531280517578125,-0.000492095947265625,,236.0,5.3098646035929995e-06,0.0,5.3098646035929995e-06,0.0012531280517578125,0.0,0.00067138671875,2.8285828419275034e-06
-29.651389,22.746389,06-06-2013,105.616,341.6,15.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.000308990478515625,0.0012531280517578125,0.0012531280517578125,-0.000492095947265625,236.0,-1.309281683077726e-06,-6.619146286670726e-06,-1.309281683077726e-06,0.0,0.000308990478515625,0.000732421875,3.1034825080360913e-06
-29.651389,22.746389,01-08-2013,106.417,271.3,11.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.0001773834228515625,-0.000308990478515625,0.0012531280517578125,0.0012531280517578125,228.90001,-7.749384636401896e-07,5.749543439911084e-07,-7.749384636401897e-07,0.0,0.0001773834228515625,0.000255584716796875,1.0752148189583613e-06
-29.651389,22.746389,06-03-2014,113.5793333,275.2666667,38.33333333,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.000701904296875,-0.0001773834228515625,-0.000308990478515625,0.0012531280517578125,248.2,-2.8279786222684184e-06,-2.11329924218428e-06,-2.8279786222684184e-06,0.0,0.000701904296875,-0.0003960927327473958,-1.6373995896621111e-06
-29.651389,22.746389,07-03-2014,107.917,238.1,62.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.000701904296875,-0.000701904296875,-0.0001773834228515625,-0.000308990478515625,248.2,-2.8279786222684184e-06,0.0,-2.8279786222684184e-06,0.0,0.000701904296875,-0.0005270640055338541,-2.1436319027256756e-06
-29.651389,22.746389,12-03-2014,99.043,247.8,10.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.000701904296875,-0.000701904296875,-0.000701904296875,-0.0001773834228515625,248.2,-2.8279786222684184e-06,0.0,-2.8279786222684184e-06,0.0,0.000701904296875,-0.000701904296875,-2.8279786222684184e-06
-29.651389,22.746389,07-05-2014,135.531,653.0,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,0.0002269744873046875,-0.000701904296875,-0.000701904296875,-0.000701904296875,248.2,9.144822175270157e-07,3.742460839795434e-06,9.144822175270157e-07,0.0002269744873046875,0.0,-0.0003922780354817708,-1.5804916756699403e-06
-29.651389,22.746389,29-07-2014,183.84,588.3333333,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.0001888275146484375,0.0002269744873046875,-0.000701904296875,-0.000701904296875,239.8,-7.87437505675563e-07,-1.7339532953259871e-06,-7.87437505675563e-07,0.0,0.0001888275146484375,-0.00022125244140625,-9.003113034723219e-07
-29.651389,22.746389,18-06-2015,179.745,808.0,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,0.0008144378662109375,-0.0001888275146484375,0.0002269744873046875,-0.000701904296875,248.3,3.2800558313768896e-06,4.0405371599631005e-06,3.280055831376889e-06,0.0008144378662109375,0.0,0.0002841949462890625,1.135700181076114e-06
-29.651389,22.746389,30-06-2015,145.973,694.0,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,0.0008144378662109375,0.0008144378662109375,-0.0001888275146484375,0.0002269744873046875,248.3,3.2800558313768896e-06,0.0,3.280055831376889e-06,0.0008144378662109375,0.0,0.0004800160725911458,1.924224719026072e-06
-29.651389,22.746389,11-09-2015,118.97,468.0,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,9.34600830078125e-05,0.0008144378662109375,0.0008144378662109375,-0.0001888275146484375,248.3,3.76399849502266e-07,-2.9036559818746235e-06,3.7639984950226596e-07,9.34600830078125e-05,0.0,0.0005741119384765625,2.3121705040853485e-06
-29.651389,22.746389,28-10-2015,89.189,215.1,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.0003986358642578125,9.34600830078125e-05,0.0008144378662109375,0.0008144378662109375,248.3,-1.6054605825708897e-06,-1.9818604320731558e-06,-1.6054605825708895e-06,0.0,0.0003986358642578125,0.0001697540283203125,6.83665032769422e-07
-29.651389,22.746389,09-11-2015,93.3375,232.8,20.0,107.167,25.027,14.5485,0.02,306.45000000000005,116.959,12.583,0.1,0.1245,12.353,13.5,0.18226,5.029,,8.315000000000001,0.0198026272961797,0.0,0.0,0.0,True,-0.00075531005859375,-0.0003986358642578125,9.34600830078125e-05,0.0008144378662109375,248.3,-3.0419253143448434e-06,-1.436464731773954e-06,-3.0419253143448434e-06,0.0,0.00075531005859375,-0.0003534952799479167,-1.4236620158044892e-06
-29.641944,30.6875,23-02-2011,61.002,295.0,42.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.0028371810913085938,,,,139.7,-2.0309098575515357e-05,,-2.0309098575515357e-05,0.0,0.0028371810913085938,-0.0028371810913085938,-2.0309098575515357e-05
-29.641944,30.6875,23-03-2011,70.735,393.0,11.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.0018529891967773438,-0.0028371810913085938,,,139.7,-1.3264060010832384e-05,7.0450385646829745e-06,-1.3264060010832384e-05,0.0,0.0018529891967773438,-0.0023450851440429688,-1.678657929317387e-05
-29.641944,30.6875,12-05-2011,63.452,306.7,44.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0010318756103515625,-0.0018529891967773438,-0.0028371810913085938,,139.7,7.386367952506762e-06,2.0650427963339145e-05,7.386367952506762e-06,0.0010318756103515625,0.0,-0.0012194315592447917,-8.728930211280326e-06
-29.641944,30.6875,13-07-2011,60.353,310.3,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0023670196533203125,0.0010318756103515625,-0.0018529891967773438,-0.0028371810913085938,148.0,1.5993375927884705e-05,9.021243472618288e-06,1.5993375927884705e-05,0.0023670196533203125,0.0,0.0005153020222981771,3.3718946231863607e-06
-29.641944,30.6875,10-08-2011,77.39,288.8,20.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.00029754638671875,0.0023670196533203125,0.0010318756103515625,-0.0018529891967773438,148.0,2.010448545326361e-06,-1.3982927382558346e-05,2.010448545326361e-06,0.00029754638671875,0.0,0.001232147216796875,8.463397475239276e-06
-29.641944,30.6875,26-08-2011,62.219,321.7,65.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.00029754638671875,0.00029754638671875,0.0023670196533203125,0.0010318756103515625,148.0,2.010448545326361e-06,0.0,2.010448545326361e-06,0.00029754638671875,0.0,0.0009873708089192708,6.671424339512476e-06
-29.641944,30.6875,07-09-2011,82.225,383.0,44.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.00032806396484375,0.00029754638671875,0.00029754638671875,0.0023670196533203125,148.0,-2.216648396129065e-06,-4.227096941455426e-06,-2.216648396129065e-06,0.0,0.00032806396484375,8.900960286458333e-05,6.014162315078857e-07
-29.641944,30.6875,23-09-2011,69.569,397.0,24.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.00032806396484375,-0.00032806396484375,0.00029754638671875,0.00029754638671875,148.0,-2.216648396129065e-06,0.0,-2.216648396129065e-06,0.0,0.00032806396484375,-0.00011952718098958333,-8.076160823105895e-07
-29.641944,30.6875,24-09-2011,64.691,352.0,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.00032806396484375,-0.00032806396484375,-0.00032806396484375,0.00029754638671875,148.0,-2.216648396129065e-06,0.0,-2.216648396129065e-06,0.0,0.00032806396484375,-0.00032806396484375,-2.216648396129065e-06
-29.641944,30.6875,05-10-2011,82.807,379.0,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.0004558563232421875,-0.00032806396484375,-0.00032806396484375,-0.00032806396484375,148.0,-3.0801102713653868e-06,-8.634618752363218e-07,-3.0801102713653868e-06,0.0,0.0004558563232421875,-0.0003706614176432292,-2.504469021207839e-06
-29.641944,30.6875,02-11-2011,64.971,337.6,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0027027130126953125,-0.0004558563232421875,-0.00032806396484375,-0.00032806396484375,148.0,1.826157428671445e-05,2.1341684558079833e-05,1.8261574286714446e-05,0.0027027130126953125,0.0,0.0006395975748697916,4.3216052064066655e-06
-29.641944,30.6875,30-11-2011,57.117,227.5,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0027027130126953125,0.0027027130126953125,-0.0004558563232421875,-0.00032806396484375,148.0,1.826157428671445e-05,0.0,1.8261574286714446e-05,0.0027027130126953125,0.0,0.0016498565673828125,1.114767943402117e-05
-29.641944,30.6875,07-12-2011,69.656,401.0,47.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.00057220458984375,0.0027027130126953125,0.0027027130126953125,-0.0004558563232421875,148.0,-3.8662472025506945e-06,-2.2127821489265142e-05,-3.8662472025506945e-06,0.0,0.00057220458984375,0.0016110738118489583,1.0885633790292736e-05
-29.641944,30.6875,28-12-2011,81.385,209.8,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.00057220458984375,-0.00057220458984375,0.0027027130126953125,0.0027027130126953125,148.0,-3.8662472025506945e-06,0.0,-3.8662472025506945e-06,0.0,0.00057220458984375,0.0005194346110026041,3.5096932938710202e-06
-29.641944,30.6875,28-01-2012,58.231,217.9,20.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.0013151168823242188,-0.00057220458984375,-0.00057220458984375,0.0027027130126953125,133.90001,-9.821633863228127e-06,-5.548261623970059e-06,-9.821633863228127e-06,0.0,0.0013151168823242188,-0.0008198420206705729,-5.851376089443172e-06
-29.641944,30.6875,22-02-2012,63.6,310.7,24.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.0005064010620117188,-0.0013151168823242188,-0.00057220458984375,-0.00057220458984375,133.90001,-3.7819344317433902e-06,6.039699431484737e-06,-3.7819344317433902e-06,0.0,0.0005064010620117188,-0.0007979075113932291,-5.823271832507403e-06
-29.641944,30.6875,26-03-2012,62.68,303.8,24.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.000766754150390625,-0.0005064010620117188,-0.0013151168823242188,-0.00057220458984375,133.90001,5.726318800605812e-06,9.508253232349203e-06,5.726318800605812e-06,0.000766754150390625,0.0,-0.0003515879313151042,-2.625749831455235e-06
-29.641944,30.6875,24-05-2012,102.094,575.0,66.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.0002765655517578125,0.000766754150390625,-0.0005064010620117188,-0.0013151168823242188,133.90001,-2.065463248974733e-06,-7.791782049580545e-06,-2.065463248974733e-06,0.0,0.0002765655517578125,-5.404154459635417e-06,-4.035962670410384e-08
-29.641944,30.6875,15-06-2012,44.102,392.0,19.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.000377655029296875,-0.0002765655517578125,0.000766754150390625,-0.0005064010620117188,133.90001,2.820425677910325e-06,4.885888926885058e-06,2.820425677910325e-06,0.000377655029296875,0.0,0.0002892812093098958,2.1604270765138014e-06
-29.641944,30.6875,28-06-2012,70.21,582.0,81.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.000377655029296875,0.000377655029296875,-0.0002765655517578125,0.000766754150390625,133.90001,2.820425677910325e-06,0.0,2.820425677910325e-06,0.000377655029296875,0.0,0.00015958150227864584,1.1917960356153056e-06
-29.641944,30.6875,11-07-2012,59.407,372.0,14.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.000583648681640625,0.000377655029296875,0.000377655029296875,-0.0002765655517578125,135.1,-4.320123444267221e-06,-7.1154974376166e-06,-4.320123444267221e-06,0.0,0.000583648681640625,5.7220458984375e-05,4.4024263718447617e-07
-29.641944,30.6875,26-07-2012,55.867,297.6,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-0.000583648681640625,-0.000583648681640625,0.000377655029296875,0.000377655029296875,135.1,-4.320123444267221e-06,0.0,-4.320123444267221e-06,0.0,0.000583648681640625,-0.000263214111328125,-1.9399404035413726e-06
-29.641944,30.6875,07-08-2012,68.186,338.7,36.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0012664794921875,-0.000583648681640625,-0.000583648681640625,0.000377655029296875,135.1,9.374385513050441e-06,1.3694508957317663e-05,9.37438551305044e-06,0.0012664794921875,0.0,3.3060709635416664e-05,2.4471287483866624e-07
-29.641944,30.6875,27-08-2012,68.102,273.6,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0012664794921875,0.0012664794921875,-0.000583648681640625,-0.000583648681640625,135.1,9.374385513050441e-06,0.0,9.37438551305044e-06,0.0012664794921875,0.0,0.0006497701009114584,4.809549193944554e-06
-29.641944,30.6875,06-09-2012,73.729,400.0,15.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0037555694580078125,0.0012664794921875,0.0012664794921875,-0.000583648681640625,135.1,2.7798441378307706e-05,1.8424055865257267e-05,2.7798441378307706e-05,0.0037555694580078125,0.0,0.0020961761474609375,1.5515737468136196e-05
-29.641944,30.6875,27-09-2012,72.459,295.1,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.0037555694580078125,0.0037555694580078125,0.0012664794921875,0.0012664794921875,135.1,2.7798441378307706e-05,0.0,2.7798441378307706e-05,0.0037555694580078125,0.0,0.002925872802734375,2.165708942322195e-05
-29.641944,30.6875,03-10-2012,67.662,317.9,16.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.001033782958984375,0.0037555694580078125,0.0037555694580078125,0.0012664794921875,135.1,7.651983355532136e-06,-2.014645802277557e-05,7.651983355532136e-06,0.001033782958984375,0.0,0.0028483072916666665,2.1082955370715846e-05
-29.641944,30.6875,31-10-2012,59.45,228.6,10.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,0.001033782958984375,0.001033782958984375,0.0037555694580078125,0.0037555694580078125,135.1,7.651983355532136e-06,0.0,7.651983355532136e-06,0.001033782958984375,0.0,0.0019410451253255208,1.4367469363123995e-05
-29.641944,30.6875,29-11-2012,53.73,283.0,34.0,64.9855,15.881,34.971000000000004,0.0335,300.0,66.43299999999999,6.5905000000000005,0.1,2.3365,31.448,22.6,0.213846,4.426,0.1,7.9,0.0329511001396859,0.0953101798043248,0.0665,0.0,True,-2.47955322265625e-05,0.001033782958984375,0.001033782958984375,0.0037555694580078125,135.1,-1.835346561289996e-07,-7.835518011661137e-06,-1.8353465612899958e-07,0.0,2.47955322265625e-05,0.0006809234619140625,5.040144018311758e-06
